EmployeeID,Education,JoiningYear,City,PaymentTier,Age,Gender,EverBenched,ExperienceInCurrentDomain,LeaveOrNot,skills
E3593,Bachelors,2014,Bangalore,3,32,Male,No,3,0,"Project Management, SQL"
E3594,Bachelors,2015,Bangalore,3,32,Female,No,0,0,"Angular, Data Analysis, Communication"
E3595,Bachelors,2017,Bangalore,3,40,Female,No,5,0,Node.js
E3596,Bachelors,2012,Bangalore,3,34,Male,No,5,0,"JavaScript, Java, SQL, Project Management"
E3597,Bachelors,2014,Pune,3,37,Male,No,4,0,Angular
E3598,PHD,2015,Bangalore,3,40,Male,No,3,0,"Excel, Machine Learning"
E3599,Masters,2017,New Delhi,2,34,Female,No,2,1,"Excel, Docker, Project Management"
E3600,Bachelors,2015,Pune,2,32,Female,No,3,1,"AWS, JavaScript, React, SQL"
E3601,Bachelors,2013,Bangalore,3,33,Male,No,1,0,"Communication, C++, Machine Learning"
E3602,Bachelors,2015,Bangalore,3,38,Male,No,3,1,"Angular, Docker, Machine Learning"
E3603,Masters,2017,New Delhi,2,41,Male,No,3,1,"Python, Angular, Kubernetes, AWS"
E3604,Masters,2017,New Delhi,1,36,Female,No,0,0,"Project Management, Node.js"
E3605,Bachelors,2016,Bangalore,3,33,Male,No,1,0,"C++, Project Management, Excel, Docker"
E3606,Bachelors,2014,Pune,3,31,Male,No,5,0,"Data Analysis, Communication"
E3607,Bachelors,2013,Pune,2,34,Female,No,3,1,"Node.js, Kubernetes"
E3608,Bachelors,2017,Bangalore,3,31,Male,No,1,0,"Kubernetes, SQL, Docker, Java"
E3609,Bachelors,2016,New Delhi,2,36,Female,No,4,1,"AWS, Kubernetes, Node.js"
E3610,Bachelors,2013,Bangalore,3,38,Male,No,5,0,"Project Management, SQL"
E3611,Bachelors,2015,Pune,2,39,Female,Yes,1,1,Python
E3612,Bachelors,2014,Pune,3,31,Male,No,3,0,Java
E3613,Bachelors,2015,New Delhi,3,40,Male,No,3,1,"C++, Excel, Communication, Project Management"
E3614,Bachelors,2013,Bangalore,3,39,Male,No,0,0,C++
E3615,Bachelors,2015,Bangalore,3,32,Female,No,4,0,Java
E3616,Bachelors,2014,Bangalore,3,34,Male,No,1,0,"Machine Learning, Project Management, Angular"
E3617,Masters,2015,New Delhi,3,38,Male,No,1,0,JavaScript
E3618,Bachelors,2014,Bangalore,1,39,Male,No,2,0,"AWS, Java, Project Management, Excel"
E3619,Bachelors,2014,Bangalore,3,39,Male,No,5,0,Kubernetes
E3620,Bachelors,2016,Bangalore,3,33,Male,No,1,0,"Machine Learning, Project Management, SQL"
E3621,Bachelors,2018,Pune,2,34,Female,No,4,1,Node.js
E3622,Bachelors,2017,Pune,3,38,Male,Yes,1,0,"Communication, C++"
E3623,Masters,2017,New Delhi,2,33,Male,No,2,0,"Node.js, Data Analysis, Java"
E3624,Bachelors,2014,Bangalore,3,41,Male,No,5,0,"Kubernetes, Python"
E3625,Masters,2017,Pune,1,39,Male,No,0,0,Java
E3626,Masters,2013,Pune,3,39,Male,No,2,0,"Communication, Node.js, Docker, AWS"
E3627,Bachelors,2014,Bangalore,3,41,Male,No,5,0,"C++, Python"
E3628,Bachelors,2012,Bangalore,3,40,Male,No,4,0,"Machine Learning, C++, Kubernetes"
E3629,Bachelors,2014,Bangalore,3,36,Male,No,0,0,"Machine Learning, AWS"
E3630,Bachelors,2015,Bangalore,3,34,Male,No,0,0,"Data Analysis, Communication, Kubernetes"
E3631,Bachelors,2013,Bangalore,3,32,Male,No,5,1,"Data Analysis, Angular, Communication"
E3632,Bachelors,2015,Bangalore,3,31,Male,No,4,0,"SQL, Machine Learning, React"
E3633,Bachelors,2012,Bangalore,3,36,Male,Yes,0,0,"JavaScript, Machine Learning, React"
E3634,Masters,2017,Pune,2,35,Male,No,1,1,"Communication, Excel"
E3635,Bachelors,2017,Bangalore,3,32,Male,No,2,0,"Excel, Project Management, React"
E3636,Bachelors,2017,Pune,3,33,Male,Yes,5,0,"Excel, Communication, AWS, Data Analysis"
E3637,Bachelors,2016,Bangalore,3,34,Male,No,2,0,"SQL, Java, Python"
E3638,Bachelors,2017,Bangalore,3,39,Male,No,3,0,Communication
E3639,Bachelors,2018,Bangalore,3,38,Male,No,0,1,"AWS, Node.js, Communication, Kubernetes"
E3640,Bachelors,2012,Pune,2,35,Female,No,1,1,"Excel, Machine Learning, JavaScript"
E3641,Bachelors,2015,Pune,2,40,Female,Yes,5,1,"C++, Kubernetes"
E3642,Bachelors,2017,Pune,3,41,Male,No,3,0,"Docker, JavaScript"
E3643,Bachelors,2016,Bangalore,1,33,Female,Yes,3,0,"Communication, SQL, Project Management, C++"
E3644,Masters,2017,New Delhi,1,40,Male,No,0,0,"Machine Learning, JavaScript"
E3645,Bachelors,2018,Bangalore,3,33,Female,No,3,1,"Angular, Data Analysis, Communication"
E3646,Bachelors,2015,Bangalore,3,38,Male,No,1,1,"JavaScript, Python"
E3647,Masters,2017,Bangalore,2,32,Male,No,2,0,SQL
E3648,Bachelors,2014,Pune,3,32,Male,Yes,2,0,"Data Analysis, Excel"
E3649,Bachelors,2015,New Delhi,3,32,Female,No,2,0,"C++, Communication, SQL"
E3650,Bachelors,2016,Pune,2,37,Female,No,2,1,"Kubernetes, JavaScript"
E3651,Bachelors,2015,Bangalore,3,40,Male,No,5,0,"Docker, Excel, Project Management, Node.js"
E3652,Bachelors,2016,Bangalore,3,38,Male,No,1,0,"Project Management, Kubernetes, JavaScript, Data Analysis"
E3653,PHD,2018,New Delhi,3,33,Female,No,4,1,"Excel, Node.js"
E3654,Masters,2017,New Delhi,2,40,Male,No,4,0,React
E3655,Masters,2017,New Delhi,2,35,Male,No,2,0,"Project Management, Kubernetes, Machine Learning"
E3656,Bachelors,2016,Bangalore,3,33,Male,No,3,0,"Python, SQL, Angular, JavaScript"
E3657,Bachelors,2017,Bangalore,3,37,Male,No,4,0,"AWS, JavaScript, SQL, Project Management"
E3658,Bachelors,2013,Bangalore,3,38,Male,No,0,0,SQL
E3659,Bachelors,2018,Bangalore,3,32,Male,No,2,1,"Node.js, SQL, JavaScript, React"
E3660,Bachelors,2017,Bangalore,3,40,Female,No,2,0,"Node.js, Java, AWS"
E3661,Bachelors,2015,New Delhi,3,33,Female,No,2,0,"Data Analysis, React, AWS"
E3662,Bachelors,2016,Bangalore,3,38,Male,No,2,1,C++
E3663,Bachelors,2013,Bangalore,3,34,Male,No,5,0,"Project Management, Python, Machine Learning"
E3664,Bachelors,2017,New Delhi,3,38,Female,No,4,0,"Data Analysis, Angular, Python, Kubernetes"
E3665,Bachelors,2018,Pune,2,31,Female,No,3,1,Project Management
E3666,Bachelors,2014,Pune,3,32,Female,No,4,0,"Excel, Node.js"
E3667,Bachelors,2013,Bangalore,3,35,Male,Yes,1,0,Kubernetes
E3668,Bachelors,2014,Bangalore,3,35,Male,No,0,1,"C++, Docker, Machine Learning"
E3669,Bachelors,2012,Bangalore,3,33,Female,No,4,0,"Excel, JavaScript, Kubernetes"
E3670,Bachelors,2012,New Delhi,3,41,Female,No,0,0,"Python, Communication, SQL"
E3671,Bachelors,2015,Pune,1,31,Female,No,3,1,Excel
E3672,Bachelors,2016,Bangalore,3,34,Male,No,3,0,"Node.js, Communication, Java"
E3673,Masters,2017,New Delhi,2,40,Female,No,2,0,"AWS, Machine Learning"
E3674,Masters,2016,Bangalore,3,32,Male,No,1,1,Excel
E3675,Bachelors,2012,Bangalore,3,36,Male,No,5,0,"Excel, SQL, Communication, Java"
E3676,Bachelors,2014,Pune,2,40,Female,No,3,1,"Angular, C++"
E3677,Bachelors,2012,Pune,3,31,Male,No,3,0,"AWS, Angular, Python"
E3678,Bachelors,2014,Bangalore,1,34,Female,No,5,0,"Kubernetes, Project Management, AWS"
E3679,Masters,2013,New Delhi,3,41,Female,Yes,2,1,"Angular, Node.js, Project Management"
E3680,Masters,2017,New Delhi,2,32,Male,No,2,0,"Communication, Java"
E3681,Bachelors,2016,Bangalore,3,41,Male,No,2,0,Angular
E3682,Masters,2014,New Delhi,3,33,Male,No,3,0,"Project Management, C++"
E3683,Bachelors,2013,Bangalore,3,33,Female,No,0,1,"Machine Learning, SQL"
E3684,Bachelors,2013,Pune,3,39,Female,No,2,0,"Machine Learning, Data Analysis"
E3685,Masters,2018,Pune,3,40,Male,No,2,1,"Java, SQL, Angular, Python"
E3686,Bachelors,2017,New Delhi,3,34,Male,No,3,0,"Node.js, Docker, Machine Learning"
E3687,Bachelors,2016,Pune,3,41,Male,Yes,5,0,"Communication, Docker, Kubernetes"
E3688,Bachelors,2015,Pune,3,37,Male,No,5,1,Machine Learning
E3689,Masters,2017,Bangalore,3,32,Female,No,4,1,"Python, Machine Learning"
E3690,Bachelors,2017,Bangalore,3,41,Male,No,3,0,Excel
E3691,Bachelors,2018,Bangalore,3,34,Female,Yes,2,1,Project Management
E3692,Masters,2017,Bangalore,3,38,Male,No,5,1,"JavaScript, Java, Communication, Node.js"
E3693,Bachelors,2017,Bangalore,3,40,Female,No,3,0,"Project Management, Angular"
E3694,Masters,2017,Pune,3,35,Male,No,2,0,"Communication, C++, AWS"
E3695,Bachelors,2015,Pune,3,31,Male,No,1,0,"Data Analysis, Project Management, Communication, Angular"
E3696,Bachelors,2016,Pune,3,39,Male,No,4,0,"AWS, Kubernetes, Angular, React"
E3697,Bachelors,2018,Bangalore,3,39,Male,No,1,1,"Communication, Project Management"
E3698,Bachelors,2018,Bangalore,3,32,Male,No,3,1,"JavaScript, Python, Project Management"
E3699,Bachelors,2015,Bangalore,3,38,Male,No,5,0,"C++, Angular, Communication, Data Analysis"
E3700,Bachelors,2015,Bangalore,3,35,Male,No,3,0,Angular
E3701,Bachelors,2013,Bangalore,1,38,Male,No,4,0,"Angular, React, Excel, Python"
E3702,Bachelors,2012,New Delhi,3,32,Male,No,1,1,"C++, Machine Learning"
E3703,Bachelors,2014,Pune,2,37,Female,No,5,1,"React, Python, Node.js"
E3704,Bachelors,2015,Pune,3,35,Male,No,0,0,"Machine Learning, Angular"
E3705,Bachelors,2017,Pune,3,41,Female,No,4,1,"Docker, Angular"
E3706,Masters,2015,Bangalore,3,36,Male,No,0,0,"Excel, Machine Learning, Kubernetes, AWS"
E3707,Bachelors,2017,Bangalore,3,35,Male,No,2,0,C++
E3708,Masters,2017,New Delhi,2,36,Male,No,2,1,Kubernetes
E3709,Masters,2017,Bangalore,1,34,Male,No,1,0,"Node.js, C++, Angular"
E3710,Bachelors,2015,Bangalore,3,36,Male,No,3,0,"Communication, Docker, React, Machine Learning"
E3711,Bachelors,2017,Pune,2,33,Male,No,3,0,"C++, Excel"
E3712,Masters,2018,New Delhi,3,38,Male,No,2,1,React
E3713,PHD,2013,New Delhi,3,35,Female,Yes,3,1,"Python, Angular, Node.js"
E3714,Bachelors,2015,New Delhi,2,37,Female,No,3,1,"Kubernetes, AWS"
E3715,Bachelors,2017,Bangalore,3,31,Male,No,0,0,Java
E3716,Bachelors,2017,Pune,2,40,Female,No,2,1,React
E3717,Bachelors,2015,Pune,3,32,Female,No,3,1,"Python, SQL, Angular, Java"
E3718,Bachelors,2015,Bangalore,3,35,Male,Yes,2,0,"C++, Excel"
E3719,Bachelors,2012,Bangalore,3,38,Male,Yes,0,0,Project Management
E3720,Bachelors,2015,Pune,2,36,Female,No,0,1,"JavaScript, AWS"
E3721,Masters,2015,Pune,3,36,Male,No,3,0,"Node.js, SQL, Data Analysis"
E3722,Masters,2014,New Delhi,3,32,Female,No,5,0,"Machine Learning, Node.js"
E3723,Bachelors,2018,Pune,2,37,Female,No,0,1,"Communication, JavaScript, React, Python"
E3724,Bachelors,2018,Pune,3,35,Female,No,0,1,"Data Analysis, Java, React"
E3725,Bachelors,2015,Pune,1,36,Female,No,4,1,C++
E3726,Bachelors,2015,New Delhi,2,34,Female,No,5,1,"React, Angular, Project Management, Excel"
E3727,Masters,2017,New Delhi,2,35,Female,No,0,0,"Python, Java, Communication"
E3728,Masters,2017,New Delhi,2,38,Female,No,5,0,Angular
E3729,Bachelors,2015,Pune,2,39,Female,No,5,1,"JavaScript, Java"
E3730,Bachelors,2012,Pune,2,32,Female,No,5,1,"JavaScript, Java, Communication, Node.js"
E3731,Bachelors,2015,Bangalore,3,39,Male,No,2,0,"Project Management, Data Analysis, C++, Communication"
E3732,Bachelors,2015,Bangalore,3,39,Male,No,2,1,"Data Analysis, Java, Node.js, Machine Learning"
E3733,Masters,2017,Pune,2,37,Male,No,2,0,"Node.js, Machine Learning, Angular"
E3734,Bachelors,2015,Bangalore,3,32,Female,No,5,0,Machine Learning
E3735,Bachelors,2017,New Delhi,2,38,Male,No,0,0,Java
E3736,Bachelors,2012,Pune,2,36,Female,No,5,1,"Python, Node.js, SQL"
E3737,Masters,2016,Bangalore,1,37,Male,No,2,1,AWS
E3738,Bachelors,2017,Pune,3,32,Male,No,4,0,React
E3739,Masters,2017,New Delhi,3,37,Male,No,2,0,"SQL, Data Analysis"
E3740,Bachelors,2016,New Delhi,3,33,Male,No,2,0,"Python, Kubernetes, Project Management, Communication"
E3741,Bachelors,2016,Bangalore,3,39,Male,No,4,0,"JavaScript, Machine Learning, Angular, Java"
E3742,Bachelors,2012,Bangalore,3,35,Male,No,1,1,"JavaScript, Communication, Node.js, Java"
E3743,Masters,2015,Pune,3,39,Male,No,5,0,Excel
E3744,Bachelors,2015,Bangalore,3,34,Male,No,0,0,"React, Machine Learning, Python"
E3745,Masters,2017,New Delhi,2,33,Male,No,4,0,"AWS, Docker, JavaScript"
E3746,Bachelors,2012,Bangalore,3,33,Male,No,1,0,"Kubernetes, React"
E3747,Bachelors,2015,New Delhi,3,31,Male,No,0,0,Docker
E3748,PHD,2016,Pune,3,31,Female,No,4,0,"JavaScript, Project Management, Machine Learning"
E3749,Bachelors,2015,Bangalore,3,37,Female,No,4,0,"React, Angular, AWS, SQL"
E3750,Bachelors,2012,Bangalore,3,33,Male,No,0,0,"Project Management, React"
E3751,Bachelors,2017,Pune,3,31,Male,No,0,0,"AWS, React"
E3752,Bachelors,2017,Bangalore,3,41,Female,No,2,0,Docker
E3753,Masters,2017,Pune,2,39,Male,No,2,0,Docker
E3754,Masters,2013,New Delhi,3,32,Male,No,2,0,"Java, Project Management"
E3755,Bachelors,2016,Pune,3,37,Male,No,3,0,"Kubernetes, SQL, Angular, C++"
E3756,Bachelors,2014,Bangalore,3,37,Male,No,1,0,"AWS, Angular"
E3757,Bachelors,2017,Pune,2,34,Female,No,3,1,"JavaScript, Node.js"
E3758,Bachelors,2017,New Delhi,2,31,Male,No,2,0,Communication
E3759,Bachelors,2014,Pune,2,34,Female,Yes,1,1,"Communication, SQL, JavaScript"
E3760,Bachelors,2012,Bangalore,3,38,Female,No,5,0,"Excel, SQL"
E3761,Bachelors,2013,Bangalore,3,37,Female,No,1,0,"Docker, Kubernetes"
E3762,Bachelors,2015,Pune,1,34,Female,No,3,1,"Data Analysis, SQL, Node.js, C++"
E3763,Bachelors,2015,Bangalore,3,33,Male,No,2,0,C++
E3764,Bachelors,2016,Bangalore,3,37,Male,No,4,0,"Data Analysis, Java"
E3765,Bachelors,2016,Bangalore,3,41,Male,No,4,0,Python
E3766,Bachelors,2012,Bangalore,1,38,Female,No,1,0,JavaScript
E3767,Bachelors,2016,Pune,3,40,Male,No,5,0,"Data Analysis, SQL"
E3768,Bachelors,2017,New Delhi,3,33,Female,No,1,1,"Node.js, Java"
E3769,Bachelors,2016,New Delhi,3,33,Male,No,1,0,Python
E3770,Masters,2013,New Delhi,3,37,Male,Yes,2,0,"Data Analysis, AWS"
E3771,Bachelors,2017,New Delhi,2,36,Female,No,2,0,"Machine Learning, React, Communication"
E3772,Bachelors,2012,Bangalore,3,36,Female,No,5,0,"Data Analysis, AWS"
E3773,Bachelors,2015,Bangalore,3,41,Male,No,1,0,"Angular, Kubernetes, React"
E3774,Masters,2014,New Delhi,3,40,Male,No,5,0,"Data Analysis, Angular, Docker, Kubernetes"
E3775,Bachelors,2016,Bangalore,3,36,Female,No,0,0,"SQL, JavaScript, AWS, Excel"
E3776,Masters,2017,Bangalore,2,41,Male,Yes,2,1,Machine Learning
E3777,Bachelors,2015,Pune,3,33,Male,No,5,0,"Machine Learning, JavaScript"
E3778,Masters,2017,New Delhi,2,37,Female,No,2,0,"Excel, Node.js, Project Management, AWS"
E3779,Bachelors,2017,New Delhi,2,33,Male,No,0,0,"Communication, Java"
E3780,Bachelors,2014,Bangalore,3,40,Female,No,4,0,AWS
E3781,Masters,2018,New Delhi,3,36,Male,No,2,1,"AWS, Angular"
E3782,Bachelors,2018,Bangalore,3,40,Male,Yes,3,1,"Angular, Node.js"
E3783,Masters,2018,Bangalore,3,40,Male,No,2,1,"React, Machine Learning, Kubernetes, Docker"
E3784,Bachelors,2014,Bangalore,3,34,Male,No,3,0,React
E3785,Bachelors,2012,Pune,3,39,Male,No,5,0,Communication
E3786,Bachelors,2017,Pune,2,33,Male,No,1,1,"Docker, Excel"
E3787,Bachelors,2016,Bangalore,3,37,Male,No,2,0,"Kubernetes, Data Analysis"
E3788,Bachelors,2012,New Delhi,3,40,Male,No,3,0,Angular
E3789,Bachelors,2018,Bangalore,3,38,Male,No,1,1,SQL
E3790,Bachelors,2016,Bangalore,3,40,Male,Yes,1,0,"Java, React, C++"
E3791,Bachelors,2014,New Delhi,3,38,Female,No,0,0,Excel
E3792,Bachelors,2016,Bangalore,3,34,Male,Yes,1,0,"Excel, AWS, Kubernetes"
E3793,Masters,2016,New Delhi,3,37,Female,No,3,1,"Excel, React"
E3794,Bachelors,2015,Bangalore,3,40,Male,No,5,0,"AWS, Machine Learning"
E3795,Bachelors,2015,New Delhi,3,40,Female,No,1,0,"Python, AWS, SQL, Java"
E3796,Masters,2016,Bangalore,3,37,Male,No,2,1,"React, Angular, Python"
E3797,Bachelors,2016,Pune,2,37,Female,No,3,1,"Machine Learning, Python, Angular, C++"
E3798,Bachelors,2013,Pune,3,32,Male,No,1,0,"Docker, SQL"
E3799,Masters,2017,New Delhi,1,35,Male,No,5,0,"Python, Project Management, Angular, React"
E3800,Bachelors,2016,Bangalore,1,38,Male,No,3,0,"Data Analysis, Docker, Kubernetes"
E3801,Bachelors,2017,Pune,3,34,Female,No,1,0,"Docker, Java, Kubernetes"
E3802,Bachelors,2014,Bangalore,3,32,Male,No,2,1,Project Management
E3803,Bachelors,2013,Bangalore,3,37,Male,No,5,0,Java
E3804,Bachelors,2017,New Delhi,2,37,Male,No,4,0,AWS
E3805,Bachelors,2014,Bangalore,3,35,Male,No,2,0,"SQL, Communication"
E3806,Bachelors,2016,Bangalore,3,40,Male,No,0,0,"C++, Excel, AWS, Angular"
E3807,Bachelors,2012,Bangalore,3,40,Male,Yes,2,0,"Python, Machine Learning, SQL"
E3808,Bachelors,2015,Bangalore,3,39,Female,No,3,1,Machine Learning
E3809,Masters,2013,New Delhi,3,41,Female,No,2,0,"AWS, Docker, JavaScript"
E3810,Bachelors,2015,Bangalore,3,34,Female,No,4,0,"Node.js, AWS, Kubernetes, Project Management"
E3811,Bachelors,2012,New Delhi,3,34,Female,No,4,0,"C++, Python"
E3812,Bachelors,2013,Pune,2,36,Male,No,2,1,"JavaScript, Kubernetes"
E3813,Masters,2016,New Delhi,3,39,Female,No,1,0,"AWS, JavaScript"
E3814,Bachelors,2014,New Delhi,3,41,Male,No,5,0,"C++, AWS"
E3815,Bachelors,2015,Bangalore,3,40,Male,No,0,0,Data Analysis
E3816,Bachelors,2017,Bangalore,3,34,Female,No,5,0,"AWS, Excel"
E3817,Bachelors,2013,Bangalore,3,31,Male,No,2,0,React
E3818,Bachelors,2012,Pune,3,40,Male,No,3,0,"AWS, Data Analysis, Angular, Node.js"
E3819,Bachelors,2013,Pune,3,32,Male,No,5,0,"Node.js, Excel, AWS"
E3820,Bachelors,2018,Pune,3,38,Male,No,3,1,Kubernetes
E3821,Bachelors,2016,Bangalore,3,40,Male,No,3,0,"Docker, Node.js"
E3822,PHD,2013,Bangalore,3,41,Male,No,4,0,"Node.js, Data Analysis, Communication"
E3823,Bachelors,2014,Bangalore,3,36,Female,No,0,0,"AWS, C++, JavaScript, Project Management"
E3824,Bachelors,2015,Pune,2,33,Female,Yes,3,1,Java
E3825,Bachelors,2016,New Delhi,3,37,Male,No,3,0,"Docker, Communication"
E3826,Bachelors,2015,Pune,3,38,Male,No,4,0,"Machine Learning, Project Management"
E3827,Bachelors,2017,Bangalore,3,32,Male,No,4,0,"Kubernetes, Angular"
E3828,Bachelors,2017,Pune,3,33,Male,No,1,0,Machine Learning
E3829,Bachelors,2015,Bangalore,3,38,Male,No,5,0,"Python, Kubernetes, SQL"
E3830,Bachelors,2015,Pune,3,40,Female,No,5,1,"C++, React"
E3831,Bachelors,2014,Bangalore,3,35,Male,Yes,0,0,"Excel, Communication, Docker"
E3832,Masters,2016,New Delhi,3,37,Female,No,5,0,"C++, SQL, Kubernetes, Docker"
E3833,Bachelors,2016,Bangalore,3,37,Male,Yes,2,0,AWS
E3834,Bachelors,2015,Bangalore,3,36,Male,No,2,0,"Angular, Excel, JavaScript, SQL"
E3835,Bachelors,2017,Bangalore,3,33,Female,No,4,1,"React, Angular, AWS"
E3836,Bachelors,2014,Pune,2,36,Female,No,3,1,"Excel, C++, AWS, Docker"
E3837,Bachelors,2016,Pune,3,32,Male,No,3,0,React
E3838,Bachelors,2017,Bangalore,3,35,Female,No,1,1,"JavaScript, Angular"
E3839,Bachelors,2014,Pune,2,34,Female,No,2,1,"C++, Machine Learning, Java"
E3840,Masters,2017,Pune,2,40,Male,No,5,0,"AWS, Communication, Data Analysis, Excel"
E3841,Bachelors,2016,Bangalore,3,37,Female,No,4,0,"AWS, SQL"
E3842,Bachelors,2015,Bangalore,1,36,Male,No,1,0,"Machine Learning, JavaScript, Data Analysis"
E3843,Bachelors,2012,Pune,3,41,Female,No,1,0,"SQL, React"
E3844,Bachelors,2016,Pune,3,36,Male,No,0,0,"Excel, SQL"
E3845,Bachelors,2017,Bangalore,3,31,Female,No,2,0,"Docker, Machine Learning"
E3846,Bachelors,2017,Pune,3,31,Male,No,3,0,"AWS, JavaScript"
E3847,Bachelors,2014,Pune,3,33,Male,No,2,0,"Node.js, Data Analysis, Project Management, Angular"
E3848,Bachelors,2017,Bangalore,3,35,Male,Yes,0,0,Docker
E3849,PHD,2016,New Delhi,3,34,Male,No,1,0,"Communication, C++, React"
E3850,Bachelors,2014,Bangalore,3,39,Female,No,4,0,"Angular, Excel"
E3851,Masters,2015,Bangalore,3,31,Male,No,1,1,"JavaScript, Angular, SQL"
E3852,Bachelors,2015,Pune,3,32,Female,No,0,1,"Project Management, Kubernetes, Python"
E3853,Bachelors,2017,Bangalore,3,33,Male,No,0,1,"Node.js, Kubernetes, AWS"
E3854,Bachelors,2014,Bangalore,3,34,Male,Yes,1,0,"Project Management, React, Docker, Node.js"
E3855,Masters,2014,Pune,3,39,Male,No,2,0,"Python, Angular"
E3856,Bachelors,2017,New Delhi,2,41,Female,No,2,1,"JavaScript, Java"
E3857,Bachelors,2017,New Delhi,2,34,Male,No,2,0,"Kubernetes, Excel"
E3858,Bachelors,2013,Bangalore,3,36,Female,No,5,0,Python
E3859,Bachelors,2015,Pune,2,39,Female,No,5,1,"C++, Project Management, Python, Java"
E3860,Bachelors,2012,Pune,3,37,Male,No,5,0,"JavaScript, Python, Kubernetes"
E3861,Bachelors,2016,Bangalore,3,36,Male,No,4,0,"Excel, React, JavaScript"
E3862,Bachelors,2014,New Delhi,3,38,Female,No,1,0,"React, AWS"
E3863,Bachelors,2017,Bangalore,3,38,Female,No,3,0,"Data Analysis, Communication"
E3864,Masters,2016,New Delhi,3,37,Female,No,2,1,"C++, Angular"
E3865,Bachelors,2012,Bangalore,3,34,Male,No,2,0,"Communication, Excel, AWS, Angular"
E3866,Bachelors,2015,Bangalore,3,31,Male,No,2,0,"Kubernetes, Node.js, C++, Data Analysis"
E3867,Bachelors,2015,Pune,2,32,Female,No,2,1,"C++, Kubernetes"
E3868,Masters,2018,New Delhi,3,35,Male,No,2,1,"Python, Angular, React, Project Management"
E3869,Bachelors,2017,Bangalore,3,31,Male,Yes,2,0,"Python, C++"
E3870,Bachelors,2015,Bangalore,1,32,Male,Yes,0,1,"Angular, Java, Communication"
E3871,Bachelors,2015,Bangalore,3,31,Female,No,5,0,"Project Management, Python, Data Analysis"
E3872,Bachelors,2018,Bangalore,3,37,Male,No,5,1,"Python, Machine Learning"
E3873,PHD,2018,New Delhi,3,40,Male,No,3,1,"Docker, AWS, SQL"
E3874,Bachelors,2015,Bangalore,1,41,Male,No,1,0,"AWS, Angular, Data Analysis"
E3875,Bachelors,2017,Pune,3,34,Male,No,5,0,Data Analysis
E3876,Bachelors,2014,Bangalore,3,36,Male,Yes,3,0,"React, Python, Kubernetes"
E3877,Bachelors,2013,Pune,3,35,Male,No,1,0,"Communication, AWS"
E3878,Masters,2017,New Delhi,3,38,Female,No,3,0,"Project Management, Java"
E3879,Bachelors,2017,Bangalore,3,33,Male,No,1,0,"Project Management, SQL, JavaScript"
E3880,Bachelors,2014,Bangalore,3,38,Female,No,2,0,"SQL, React"
E3881,Bachelors,2018,Bangalore,3,38,Male,No,1,1,"Node.js, JavaScript"
E3882,Bachelors,2017,Pune,2,40,Male,No,4,0,"Project Management, AWS"
E3883,Bachelors,2013,New Delhi,3,39,Male,No,5,0,"Communication, AWS, Data Analysis, Kubernetes"
E3884,Bachelors,2014,New Delhi,3,33,Female,No,4,0,"Python, Kubernetes, Java"
E3885,Bachelors,2015,Pune,3,32,Female,No,3,1,"Python, Node.js, SQL, JavaScript"
E3886,Bachelors,2013,Bangalore,3,39,Male,No,2,0,"Machine Learning, Angular, Python, Kubernetes"
E3887,Bachelors,2015,Bangalore,3,38,Female,No,4,0,"Excel, Data Analysis"
E3888,Bachelors,2013,Bangalore,3,38,Male,No,2,0,"Communication, Python, Docker, AWS"
E3889,Bachelors,2017,Bangalore,3,35,Male,No,0,0,Kubernetes
E3890,Bachelors,2017,Pune,3,31,Female,No,0,1,"JavaScript, Project Management, Communication"
E3891,Bachelors,2017,Bangalore,3,41,Male,No,5,0,"JavaScript, React"
E3892,Bachelors,2013,New Delhi,3,38,Female,No,4,1,C++
E3893,Bachelors,2016,Bangalore,3,40,Male,Yes,1,0,Excel
E3894,Bachelors,2018,Bangalore,3,36,Female,No,2,1,"Angular, JavaScript, SQL"
E3895,PHD,2013,New Delhi,3,36,Male,No,3,1,Kubernetes
E3896,Bachelors,2014,Pune,3,41,Male,No,4,0,Kubernetes
E3897,Bachelors,2014,Bangalore,3,35,Male,Yes,1,0,"React, SQL, Excel"
E3898,Bachelors,2017,Bangalore,3,38,Male,No,5,0,JavaScript
E3899,Bachelors,2017,New Delhi,2,41,Female,No,0,0,"Project Management, Communication, Excel, JavaScript"
E3900,Bachelors,2012,Bangalore,1,34,Male,No,0,0,"Kubernetes, JavaScript"
E3901,Bachelors,2016,Bangalore,3,39,Female,No,3,1,"Python, AWS"
E3902,Bachelors,2014,Bangalore,3,37,Male,No,5,0,"AWS, Node.js, Machine Learning"
E3903,Bachelors,2015,Pune,2,39,Female,Yes,0,1,"React, Data Analysis, Java, Python"
E3904,Bachelors,2013,Bangalore,3,31,Male,No,2,1,"SQL, React, AWS, Project Management"
E3905,Masters,2012,New Delhi,3,34,Female,No,3,0,"React, Communication, C++"
E3906,Bachelors,2015,Bangalore,3,39,Male,No,1,0,"Machine Learning, Angular, Data Analysis"
E3907,Bachelors,2014,Pune,2,38,Female,No,3,1,"Communication, Excel"
E3908,Bachelors,2012,Bangalore,3,34,Male,No,1,0,"Docker, C++, SQL, Python"
E3909,Bachelors,2016,Bangalore,3,31,Female,No,2,0,"SQL, Excel, Communication"
